Tipo Titulo;Vencimento do Titulo;Mes Estoque;PU;Quantidade;Valor Estoque
Tesouro Selic;18/03/2009;09/2004;2059,982444;3886,40;8005915,77
Tesouro Prefixado;01/10/2004;09/2004;999,343666;25333,80;25317172,57
Tesouro Prefixado;04/01/2005;09/2004;959,747424;25944,60;24900263,01
Tesouro Prefixado;01/04/2005;09/2004;924,784226;9531,40;8814488,36
Tesouro Prefixado;01/07/2005;09/2004;890,014982;25612,60;22795597,72
Tesouro Prefixado;01/01/2006;09/2004;812,009714;32716,60;26566197,00
Tesouro IPCA+ com Juros Semestrais;15/05/2011;02/2010;1864,955524;73933,00;137881756,76
Tesouro IPCA+ com Juros Semestrais;15/08/2010;02/2010;1871,433102;95367,20;178473334,90
Tesouro IGPM+ com Juros Semestrais;01/03/2011;02/2010;2252,710305;13449,80;30298503,05
Tesouro Prefixado com Juros Semestrais;01/07/2010;02/2010;1005,624228;39933,20;40157793,42
Tesouro Prefixado com Juros Semestrais;01/01/2011;02/2010;984,264011;32537,20;32025194,98
Tesouro Prefixado com Juros Semestrais;01/01/2012;02/2010;952,807902;46325,40;44139207,20
Tesouro Selic;17/03/2010;02/2010;4150,361515;18921,40;78530650,36
Tesouro Selic;16/03/2011;02/2010;4150,850088;7957,60;33030804,65
Tesouro Prefixado;01/07/2010;02/2010;956,894318;186001,00;177983300,10
Tesouro Prefixado;01/01/2011;02/2010;915,158313;173052,20;158370159,39
Tesouro Selic;07/03/2012;02/2010;4150,841370;69532,00;288616302,17
Tesouro IPCA+ com Juros Semestrais;15/05/2045;01/2010;1587,210452;34964,60;55496178,58
Tesouro IPCA+ com Juros Semestrais;15/05/2013;01/2010;1766,667732;14701,20;25972135,65
Tesouro Selic;07/03/2013;01/2010;4126,965911;3174,20;13099815,19
Tesouro IGPM+ com Juros Semestrais;01/07/2017;01/2010;1931,200661;8653,40;16711451,79
Tesouro IPCA+ com Juros Semestrais;15/05/2015;01/2010;1786,284194;80035,20;142965612,70
Tesouro IPCA+ com Juros Semestrais;15/05/2017;01/2010;1688,559570;18134,80;30621690,09
Tesouro IGPM+ com Juros Semestrais;01/01/2031;01/2010;2862,569585;12349,80;35352161,85
Tesouro IGPM+ com Juros Semestrais;01/04/2021;01/2010;1861,891834;8412,40;15662978,86
Tesouro Prefixado;01/01/2012;01/2010;813,655477;289015,80;235159288,47
Tesouro IPCA+ com Juros Semestrais;15/08/2024;01/2010;1662,619467;25228,40;41945228,96
Tesouro IPCA+;15/05/2015;01/2010;1264,387101;347563,20;439454426,98
Tesouro IPCA+;15/08/2024;01/2010;684,337627;232755,40;159283278,17
Tesouro Selic;07/03/2014;01/2010;4126,434142;30332,00;125163000,38
Tesouro Prefixado com Juros Semestrais;01/01/2013;01/2010;903,977050;21505,00;19440026,45
Tesouro Prefixado com Juros Semestrais;01/01/2014;01/2010;920,640831;150513,60;138568965,82
Tesouro Prefixado com Juros Semestrais;01/01/2017;01/2010;867,107392;287372,20;249182558,88
Tesouro Prefixado;01/01/2013;01/2010;711,113232;68674,00;48834990,11
Tesouro IPCA+ com Juros Semestrais;15/08/2012;01/2010;1873,330975;99670,60;186716022,25
Tesouro IPCA+ com Juros Semestrais;15/05/2035;01/2010;1707,091202;13189,80;22516191,53
Tesouro IPCA+ com Juros Semestrais;15/08/2020;01/2010;1833,888345;8892,40;16307668,72
Tesouro IPCA+ com Juros Semestrais;15/05/2011;01/2010;1840,426978;74275,40;136698449,93
Tesouro IPCA+ com Juros Semestrais;15/08/2010;01/2010;1902,172808;95824,20;182274187,57
Tesouro Prefixado com Juros Semestrais;01/07/2010;01/2010;996,712217;40395,40;40262588,69
Tesouro Prefixado com Juros Semestrais;01/01/2011;01/2010;974,990132;32669,00;31851952,63
Tesouro Prefixado com Juros Semestrais;01/01/2012;01/2010;943,844268;46616,20;43998433,15
Tesouro IGPM+ com Juros Semestrais;01/03/2011;01/2010;2213,911961;13514,80;29920577,36
Tesouro Selic;17/03/2010;01/2010;4125,661995;19066,20;78660696,72
Tesouro Selic;16/03/2011;01/2010;4126,350501;8034,40;33152750,46
Tesouro Prefixado;01/07/2010;01/2010;948,011650;187347,20;177607328,16
Tesouro Prefixado;01/01/2011;01/2010;908,143214;168109,60;152667592,48
Tesouro IPCA+ com Juros Semestrais;15/05/2045;12/2009;1564,785985;34210,80;53532580,37
Tesouro IPCA+ com Juros Semestrais;15/05/2013;12/2009;1744,644303;14745,60;25725827,03
Tesouro Selic;07/03/2012;01/2010;4126,380706;67719,20;279435200,29
Tesouro Selic;07/03/2013;12/2009;4098,560972;3234,40;13256385,60
Tesouro IGPM+ com Juros Semestrais;01/07/2017;12/2009;1971,649813;8693,60;17140734,81
Tesouro IPCA+ com Juros Semestrais;15/05/2015;12/2009;1762,102684;75389,80;132844568,91
Tesouro IPCA+ com Juros Semestrais;15/05/2017;12/2009;1668,144907;18216,00;30386927,63
Tesouro IGPM+ com Juros Semestrais;01/01/2031;12/2009;2953,613737;12375,00;36550969,99
Tesouro IGPM+ com Juros Semestrais;01/04/2021;12/2009;1838,069312;8422,80;15481690,19
Tesouro Prefixado;01/01/2012;12/2009;807,198709;260905,80;210602824,86
Tesouro IPCA+ com Juros Semestrais;15/08/2024;12/2009;1641,612983;25007,40;41052472,49
Tesouro IPCA+;15/05/2015;12/2009;1247,008375;335164,00;417952314,85
Tesouro IPCA+;15/08/2024;12/2009;674,643254;227938,20;153776968,96
Tesouro IPCA+ com Juros Semestrais;15/05/2045;02/2011;1799,659543;47151,00;84855747,11
Tesouro IPCA+ com Juros Semestrais;15/05/2013;02/2011;1938,164161;13555,40;26272590,47
Tesouro Selic;07/03/2013;02/2011;4573,745428;34356,60;157138342,17
Tesouro IGPM+ com Juros Semestrais;01/07/2017;02/2011;2222,326586;8314,20;18476867,70
Tesouro IPCA+ com Juros Semestrais;15/05/2015;02/2011;1978,085997;179848,40;355755601,64
Tesouro IPCA+ com Juros Semestrais;15/05/2017;02/2011;1865,371769;20255,00;37783105,18
Tesouro IGPM+ com Juros Semestrais;01/01/2031;02/2011;3231,531526;12099,20;39098946,24
Tesouro IGPM+ com Juros Semestrais;01/04/2021;02/2011;2135,348163;8131,20;17362942,98
Tesouro Prefixado;01/01/2012;02/2011;911,672319;487905,20;444809664,97
Tesouro IPCA+ com Juros Semestrais;15/08/2024;02/2011;1797,988636;35317,60;63500643,45
Tesouro IPCA+;15/05/2015;02/2011;1495,798527;588491,40;880264568,98
Tesouro IPCA+;15/08/2024;02/2011;812,116215;308998,40;250942611,13
Tesouro Prefixado com Juros Semestrais;01/01/2012;05/2011;1017,868116;40058,00;40773760,98
Tesouro Prefixado;01/07/2011;05/2011;990,653410;56418,20;55890882,20
Tesouro Selic;07/03/2014;03/2011;4617,144620;25251,80;116591212,52
Tesouro Prefixado;01/01/2014;03/2011;717,647181;132449,20;95051795,05
Tesouro Selic;07/03/2015;03/2011;4615,131696;33386,80;154084478,90
Tesouro Prefixado com Juros Semestrais;01/01/2013;03/2011;955,786812;17627,60;16848227,60
Tesouro Prefixado com Juros Semestrais;01/01/2014;03/2011;958,402331;144734,80;138714169,68
Tesouro Prefixado com Juros Semestrais;01/01/2017;03/2011;905,159332;311315,80;281790401,45
Tesouro Prefixado com Juros Semestrais;01/01/2021;03/2011;898,181201;115617,60;103845554,83
Tesouro Prefixado;01/01/2013;03/2011;816,331061;767479,40;626517272,74
Tesouro IPCA+ com Juros Semestrais;15/08/2012;03/2011;2012,166773;175600,00;353336485,40
Tesouro IPCA+ com Juros Semestrais;15/05/2035;03/2011;1953,488101;25779,60;50360141,85
Tesouro IPCA+ com Juros Semestrais;15/08/2020;03/2011;1990,671198;36537,40;72733949,84
Tesouro IPCA+;15/05/2035;03/2011;500,658196;156483,00;78344496,42
Tesouro Selic;07/03/2017;05/2011;4699,618992;8299,60;39004957,78
Tesouro Prefixado;01/01/2015;05/2011;647,599966;196818,80;127459848,22
Tesouro Selic;07/03/2012;05/2011;4701,722305;56224,40;264351515,54
Tesouro IPCA+ com Juros Semestrais;15/05/2045;04/2011;1861,086711;49751,40;92591669,39
Tesouro Prefixado com Juros Semestrais;01/01/2021;09/2019;1005,210498;98169,75;98681263,28
Tesouro Prefixado com Juros Semestrais;01/01/2023;09/2019;1005,611088;149112,52;149949203,47
Tesouro Selic;01/03/2023;10/2019;10383,497283;796213,05;8267476041,36
Tesouro Prefixado;01/01/2022;10/2019;862,034424;1084647,25;935003267,39
Tesouro IGPM+ com Juros Semestrais;01/01/2031;07/2019;4915,980708;8162,76;40127970,68
Tesouro IGPM+ com Juros Semestrais;01/04/2021;07/2019;3955,825054;5364,60;21221419,08
Tesouro IPCA+ com Juros Semestrais;15/08/2024;07/2019;3263,781128;38069,37;124250091,36
Tesouro IPCA+ com Juros Semestrais;15/08/2050;07/2019;3473,691765;411119,84;1428103602,63
Tesouro IPCA+;15/08/2024;07/2019;2485,247555;4917227,17;12220526801,62
Tesouro IPCA+ com Juros Semestrais;15/05/2035;09/2019;3439,674077;546075,32;1878321122,29
Tesouro IPCA+ com Juros Semestrais;15/08/2020;09/2019;3262,693271;469727,99;1532578352,17
Tesouro IPCA+;15/05/2035;09/2019;1391,167667;4952835,34;6890224384,98
Tesouro Prefixado com Juros Semestrais;01/01/2029;10/2019;1084,850726;1155424,64;1253463259,54
Tesouro Prefixado;01/01/2025;10/2019;632,883809;5403815,99;3419987646,88
Tesouro Selic;01/03/2025;10/2019;10381,462604;802195,71;8327964764,45
Tesouro Prefixado;01/01/2021;09/2019;870,761644;1524250,21;1327258618,72
Tesouro Prefixado com Juros Semestrais;01/01/2021;12/2019;1033,875213;95765,34;99009411,29
Tesouro Prefixado com Juros Semestrais;01/01/2023;12/2019;1031,941273;144647,60;149267828,48
Tesouro Selic;01/03/2021;08/2019;10291,847805;347585,63;3577298403,16
Tesouro Prefixado com Juros Semestrais;01/01/2025;08/2019;880,122518;223344,16;196570224,47
Tesouro IPCA+ com Juros Semestrais;15/08/2026;09/2019;3418,405629;636390,89;2175442200,62
Tesouro Prefixado;01/01/2020;09/2019;977,732860;614227,74;600550644,92
Tesouro Prefixado;01/01/2023;09/2019;709,671457;3354756,51;2380774940,33
Tesouro IPCA+ com Juros Semestrais;15/05/2045;10/2019;3222,819620;44913,94;144749527,04
Tesouro IPCA+ com Juros Semestrais;15/05/2035;12/2019;3458,557955;539977,15;1867542267,65
Tesouro IPCA+ com Juros Semestrais;15/08/2020;12/2019;3350,279058;440015,50;1474174714,84
Tesouro IPCA+;15/05/2035;12/2019;1443,435504;4861861,88;7017784053,13
Tesouro Prefixado;01/01/2021;12/2019;895,397959;1438627,64;1288144252,61
Tesouro IPCA+ com Juros Semestrais;15/08/2026;12/2019;3523,124840;639706,00;2253764098,89
Tesouro Prefixado com Juros Semestrais;01/01/2027;09/2019;965,041775;389439,36;375825251,22
Tesouro IPCA+;15/05/2045;09/2019;933,851467;1673714,21;1563000470,34
Tesouro Selic;01/03/2023;09/2019;10333,561805;835362,74;8632272503,38
Tesouro IGPM+ com Juros Semestrais;01/01/2031;10/2019;5026,717788;8125,16;40842886,30
Tesouro IGPM+ com Juros Semestrais;01/04/2021;10/2019;3922,086164;5268,40;20663118,74
Tesouro IPCA+ com Juros Semestrais;15/08/2024;10/2019;3227,286559;37470,82;120929073,74
Tesouro IPCA+ com Juros Semestrais;15/08/2050;10/2019;3520,854230;440484,66;1550882278,41
Tesouro IPCA+;15/08/2024;10/2019;2531,985701;4872474,01;12337034521,81
Tesouro Prefixado com Juros Semestrais;01/01/2025;11/2019;909,618994;213424,05;194134569,65
Tesouro Selic;01/03/2021;11/2019;10429,359707;314519,07;3280232515,74
Tesouro Prefixado;01/01/2020;12/2019;999,653587;569285,21;569088002,20
Tesouro Prefixado;01/01/2023;12/2019;728,931130;3151337,14;2297107742,47
Tesouro Prefixado com Juros Semestrais;01/01/2027;12/2019;991,501079;374040,00;370861063,58
Tesouro Prefixado com Juros Semestrais;01/01/2021;08/2019;996,417392;98841,06;98486951,22
Tesouro Prefixado com Juros Semestrais;01/01/2023;08/2019;997,523610;150391,62;150019191,69
Tesouro IPCA+ com Juros Semestrais;15/05/2035;08/2019;3414,417955;543779,60;1856690829,80
Tesouro IPCA+ com Juros Semestrais;15/08/2020;08/2019;3246,663733;477390,99;1549928013,69
Tesouro IPCA+;15/05/2035;08/2019;1379,570336;4921099,30;6789002614,79
Tesouro Prefixado;01/01/2025;09/2019;623,550239;5206613,52;3246585104,77
Tesouro IPCA+;15/05/2045;12/2019;996,807300;1746004,12;1740429652,64
Tesouro Prefixado com Juros Semestrais;01/01/2025;07/2019;869,760172;225482,73;196115898,02
Tesouro Prefixado;01/01/2021;08/2019;863,214158;1547348,55;1335693175,72
Tesouro Prefixado com Juros Semestrais;01/01/2029;09/2019;1067,496774;1143195,41;1220357412,22
Tesouro Prefixado;01/01/2022;09/2019;854,762091;1044592,99;892878488,37
Tesouro Selic;01/03/2025;09/2019;10331,681788;777043,02;8028161218,22
Tesouro Selic;01/03/2023;12/2019;10462,633655;728584,38;7622911454,69
Tesouro Prefixado com Juros Semestrais;01/01/2029;12/2019;1110,699190;1182861,98;1313803843,06
Tesouro Prefixado;01/01/2022;12/2019;874,827057;1158459,48;1013451697,54
Tesouro Prefixado;01/01/2025;12/2019;647,164379;5517298,23;3570598882,77
Tesouro Selic;01/03/2025;12/2019;10460,343162;864723,38;9045303295,00
Tesouro Selic;01/03/2021;07/2019;10237,698392;359804,13;3683566163,13
Tesouro IPCA+ com Juros Semestrais;15/08/2026;08/2019;3397,123282;630490,20;2141852937,49
Tesouro Prefixado;01/01/2020;08/2019;970,982450;622516,67;604452761,40
Tesouro Prefixado;01/01/2023;08/2019;703,759139;3401137,27;2393581436,75
Tesouro Prefixado com Juros Semestrais;01/01/2021;11/2019;1024,830445;96823,68;99227855,06
Tesouro Prefixado com Juros Semestrais;01/01/2023;11/2019;1023,638730;146102,10;149555768,09
Tesouro Prefixado;01/10/2003;08/2003;979,532715;12528,00;12271585,85
Tesouro Prefixado;07/01/2004;08/2003;926,306449;22956,00;21264290,83
Tesouro Prefixado;01/04/2004;08/2003;890,893189;7008,00;6243379,46
Tesouro Prefixado;01/07/2004;08/2003;840,313798;13575,80;11407932,05
Tesouro Prefixado;01/10/2004;08/2003;811,085850;9284,00;7530121,03
Tesouro Prefixado;04/01/2005;08/2003;781,373318;1133,20;885452,24
Tesouro IPCA+ com Juros Semestrais;15/08/2006;08/2003;1399,121603;26,00;36377,16
Tesouro IGPM+ com Juros Semestrais;01/04/2008;08/2003;1364,361052;4577,00;6244680,53
Tesouro IGPM+ com Juros Semestrais;01/03/2011;08/2003;1274,647796;3605,60;4595870,09
Tesouro IGPM+ com Juros Semestrais;01/12/2005;08/2003;1446,799630;24184,20;34989691,61
Tesouro Selic;18/01/2006;08/2003;1706,817792;2754,00;4700576,19
Tesouro IGPM+ com Juros Semestrais;01/07/2005;08/2003;1463,319555;2451,20;3586888,89
Tesouro Selic;21/01/2004;08/2003;1746,424259;8640,40;15089804,16
Tesouro Selic;16/02/2005;08/2003;1726,641077;7143,80;12334778,52
Tesouro Selic;17/01/2007;08/2003;1670,406943;9949,40;16619546,83
Tesouro IGPM+ com Juros Semestrais;01/07/2017;08/2003;1106,040352;1160,00;1283006,80
Tesouro IGPM+ com Juros Semestrais;01/01/2031;08/2003;1797,847988;7188,00;12922931,34
Tesouro IGPM+ com Juros Semestrais;01/04/2021;08/2003;1067,491263;3116,80;3327156,76
Tesouro Prefixado;01/01/2018;01/2015;711,291483;648150,55;461023965,85
Tesouro Prefixado com Juros Semestrais;01/01/2025;01/2015;876,893347;149882,36;131430844,34
Tesouro Selic;07/03/2015;02/2015;6655,586610;43523,25;289672759,93
Tesouro Prefixado com Juros Semestrais;01/01/2017;02/2015;973,143485;252959,07;246165470,98
Tesouro Prefixado com Juros Semestrais;01/01/2021;02/2015;950,187813;178457,78;169568407,66
Tesouro Prefixado com Juros Semestrais;01/01/2023;02/2015;982,987374;279697,75;274939356,68
Tesouro IPCA+ com Juros Semestrais;15/05/2035;02/2015;2729,646854;195686,84;534155967,14
Tesouro IPCA+ com Juros Semestrais;15/08/2020;02/2015;2650,344967;427855,89;1133965704,83
Tesouro IPCA+;15/05/2035;02/2015;888,005428;1703926,87;1513096309,86
Tesouro Selic;07/03/2017;03/2015;6723,976955;304996,35;2050788428,64
Tesouro Prefixado;01/01/2016;03/2015;930,748044;751697,94;699641387,14
Tesouro IPCA+ com Juros Semestrais;15/05/2045;01/2015;2480,245551;63911,48;158516163,95
Tesouro Selic;07/03/2017;01/2015;6604,392119;276388,29;1825376644,14
Tesouro Prefixado;01/01/2016;01/2015;917,146933;772815,96;708785787,12
Tesouro IGPM+ com Juros Semestrais;01/07/2017;01/2015;2917,459876;6709,69;19575251,35
Tesouro Prefixado com Juros Semestrais;01/01/2017;11/2016;1037,298190;195914,66;203221922,28
Tesouro Prefixado com Juros Semestrais;01/01/2027;07/2016;797,700152;138811,17;110729691,34
Tesouro Prefixado;01/01/2023;07/2016;441,745735;879842,11;388666499,12
Tesouro Prefixado;01/01/2018;08/2016;838,462196;2554244,42;2141637385,03
Tesouro Prefixado com Juros Semestrais;01/01/2025;08/2016;838,498817;348172,53;291942254,42
Tesouro Selic;01/03/2021;08/2016;8080,493665;691740,35;5589603515,92
Tesouro Prefixado;01/01/2019;08/2016;744,641591;923950,65;688012082,08
Tesouro Prefixado com Juros Semestrais;01/01/2021;09/2016;972,733728;138657,56;134876885,25
Tesouro Prefixado com Juros Semestrais;01/01/2023;09/2016;996,009450;215037,49;214179372,23
Tesouro IPCA+ com Juros Semestrais;15/05/2035;11/2016;2917,319175;418626,92;1221268341,04
Tesouro IPCA+ com Juros Semestrais;15/08/2020;11/2016;3003,988374;717979,47;2156801980,84
Tesouro IPCA+;15/05/2035;11/2016;1003,561444;3985961,26;4000157035,94
Tesouro IPCA+ com Juros Semestrais;15/05/2035;09/2016;2958,890564;396284,90;1172563651,34
Tesouro IPCA+ com Juros Semestrais;15/08/2020;09/2016;2965,082614;731769,27;2169756339,83
Tesouro IPCA+;15/05/2035;09/2016;985,977144;3527566,83;3478100267,14
Tesouro IPCA+;15/08/2024;09/2016;1835,539885;2243470,00;4117978665,36
Tesouro IPCA+ com Juros Semestrais;15/05/2045;02/2018;3009,071842;50228,49;151141134,92
Tesouro IGPM+ com Juros Semestrais;01/01/2031;02/2018;4487,109295;8721,46;39134144,23
Tesouro Prefixado com Juros Semestrais;01/01/2029;02/2018;1022,220522;23884,02;24414735,39
Tesouro Prefixado;01/01/2025;02/2018;528,312390;137851,39;72828597,31
Tesouro IGPM+ com Juros Semestrais;01/04/2021;02/2018;3454,008282;6170,09;21311541,96
Tesouro IPCA+ com Juros Semestrais;15/08/2024;02/2018;3002,034094;42078,57;126321301,76
Tesouro IPCA+ com Juros Semestrais;15/08/2050;02/2018;3099,310071;394086,38;1221395886,37
Tesouro IPCA+;15/08/2024;02/2018;2120,335425;3366398,52;7137894036,62
Tesouro IPCA+;15/05/2019;02/2018;2839,688465;3449240,61;9794768773,22
Tesouro Prefixado;01/01/2021;11/2017;647,179719;822121,30;532060231,91
Tesouro IPCA+ com Juros Semestrais;15/08/2026;11/2017;3117,616096;408081,14;1272240330,53
Tesouro Prefixado;01/01/2020;11/2017;829,672391;662432,51;549601964,44
Tesouro Prefixado com Juros Semestrais;01/01/2027;11/2017;965,416188;519242,17;501284796,41
Tesouro Prefixado;01/01/2023;11/2017;581,914011;4787251,71;2785768844,23
Tesouro Prefixado;01/01/2021;01/2018;662,600945;785451,58;520440959,15
Tesouro Prefixado;01/01/2021;03/2018;691,433509;910959,42;629867868,32
Tesouro IPCA+ com Juros Semestrais;15/08/2026;03/2018;3137,750587;418474,65;1313069078,68
Tesouro Selic;01/03/2023;11/2017;9214,812779;592783,58;5462389708,16
Tesouro IPCA+;15/05/2045;11/2017;732,595229;1042699,38;763876591,06
Tesouro Prefixado com Juros Semestrais;01/01/2021;01/2018;969,597668;117488,61;113916682,27
Tesouro IPCA+ com Juros Semestrais;15/08/2026;01/2018;3177,105686;416332,55;1322732511,87
Tesouro Prefixado;01/01/2020;01/2018;845,994496;814090,11;688715752,30
Tesouro Prefixado;01/01/2023;01/2018;595,873305;5157648,81;3073305242,44
Tesouro Prefixado com Juros Semestrais;01/01/2027;01/2018;941,176484;573780,52;540028732,40
Tesouro Prefixado;01/01/2020;03/2018;858,084914;801696,37;687923560,70
Tesouro Prefixado com Juros Semestrais;01/01/2027;03/2018;958,406834;553186,24;530177472,89
Tesouro Prefixado;01/01/2023;03/2018;606,226715;4878328,65;2957373152,17
Tesouro IPCA+ com Juros Semestrais;15/05/2045;11/2017;2935,998201;51374,59;150835703,81
Tesouro IGPM+ com Juros Semestrais;01/01/2031;11/2017;4527,032028;9212,94;41707274,45
Tesouro Prefixado;01/01/2018;12/2017;1000,000000;1927482,65;1927482650,00
Tesouro Prefixado com Juros Semestrais;01/01/2025;12/2017;887,564327;286340,03;254145196,02
Tesouro Selic;01/03/2021;12/2017;9278,097993;590317,01;5477019065,71
Tesouro Prefixado;01/01/2019;12/2017;888,678917;1246553,20;1107785547,75
Tesouro Prefixado com Juros Semestrais;01/01/2023;01/2018;983,584952;181011,79;178040472,77
Tesouro IPCA+ com Juros Semestrais;15/08/2020;01/2018;3137,001699;600560,92;1883960626,39
Tesouro IPCA+;15/05/2035;01/2018;1138,660283;4565893,86;5199001994,77
Tesouro IPCA+ com Juros Semestrais;15/05/2035;01/2018;3093,614823;459595,09;1421810183,00
Tesouro IPCA+;15/05/2045;01/2018;743,159544;1070151,54;795293330,47
Tesouro Selic;01/03/2023;01/2018;9321,690814;667350,92;6220838940,67
Tesouro Prefixado com Juros Semestrais;01/01/2021;03/2018;986,777197;115068,29;113546764,66
Tesouro Prefixado com Juros Semestrais;01/01/2023;03/2018;999,572044;176762,18;176686533,56
Tesouro IPCA+;15/05/2045;03/2018;756,655396;1125960,94;851964420,93
Tesouro Selic;01/03/2023;03/2018;9419,367794;715208,89;6736815584,44
Tesouro IGPM+ com Juros Semestrais;01/04/2021;11/2017;3328,708575;6243,72;20783524,30
Tesouro IPCA+ com Juros Semestrais;15/08/2024;11/2017;3016,582386;43088,44;129979829,14
Tesouro IPCA+ com Juros Semestrais;15/08/2050;11/2017;3102,568338;394392,88;1223630862,22
Tesouro IPCA+;15/08/2024;11/2017;2064,372166;3298973,23;6810308512,39
Tesouro IPCA+;15/05/2019;11/2017;2769,855530;3687310,75;10213318071,71
Tesouro IPCA+ com Juros Semestrais;15/08/2020;03/2018;3090,673357;584258,03;1805750726,93
Tesouro IPCA+;15/05/2035;03/2018;1159,701065;4635720,54;5376050047,28
Tesouro IPCA+ com Juros Semestrais;15/05/2035;03/2018;3145,286204;461619,32;1451924878,69
Tesouro Prefixado com Juros Semestrais;01/01/2029;03/2018;1040,818662;53635,39;55824714,85
